pickup_street,pickup_street2,pickup_city,pickup_state,pickup_zipcode,order_id,dropoff_street,dropoff_street2,dropoff_city,dropoff_state,dropoff_zipcode,dropoff_earliest_datetime,dropoff_latest_datetime,customer_name,customer_email,customer_phone_number,dropoff_notes,delivery_items,signature_required,delivery_proof_photo_required,sms_enabled,workload
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,faae07c5-6388-444f-89bc-1721bfbc6b50,4415 34th Ave Apt 4D,,Long Island City,NY,11101-1058,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,afb48a4b-8a1f-4a7a-88eb-e9ade2a6768f,235 W 48th St,Apt 35E,New York,NY,10036,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188378471,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e2614b4b-4957-4acf-a47b-43e0346f329c,46 Sumter Ave,,East Williston,NY,11596-2433,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2f481b84-51f7-4e3a-a8a3-b7cea51ec019,4244 Crescent St,Unit 3B,Long Island City,NY,11101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188378352,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a9f95843-eeaa-4b6f-aaf0-9818a5ccc5e2,25 Christopher St Apt 2A,,New York,NY,10014-3529,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,51fe1bea-e7fd-4d8c-945f-6fe0c250af2b,310 Community Dr,Apt 1B,Manhasset,NY,11030,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"Apartment is on North Shore hospital campus, on left through gate.",188378600,0,1,1,1.0
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9e526b48-8f3b-4769-9221-4842ee1ae401,111 Murray St Apt 7B,,New York,NY,10007-2453,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,31e04db4-03c5-4260-a817-93ca47c7094e,601 West 26th Street 5th floor,,New York,NY,10001,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"#027722778",,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f0eeb0ea-32d6-4e20-8d78-f327b7ca1f4a,255 W 70th St,Apt 5,New York,NY,10023,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188379598,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9da388e9-00cc-4a80-ac9f-c97e65520b42,55 Wall St Apt 520,,New York,NY,10005-2823,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f5e234c7-e35e-4289-9ce2-91bbf535ea0b,1870 211th St Apt 4J,,Bayside,NY,11360-1823,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f6c69f1b-082b-4500-9066-c123ff1abc74,7014 172nd St,,Fresh Meadows,NY,11365-3340,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,edc2bcd7-85ac-4249-88a9-5a743cbf5ae0,333 E 102nd St,Apt 512,New York,NY,10029,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188381209,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,598b43b8-bc0e-4de4-9a59-67fa301fa1a4,8505 57th Ave Apt 2,,Elmhurst,NY,11373-4931,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.6000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,eabdc03f-4b62-4195-81b5-fc2095789fed,205 3rd Ave Apt 9T,,New York,NY,10003-2556,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3716eb6b-bd4b-43d0-849f-1c63dd1610d2,43 Roger Dr,,Port Washington,NY,11050-2514,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e06784ef-929d-4cdc-a7e7-334c80288694,60 E 8th St Apt 31K,,New York,NY,10003-6530,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6408e6d5-a389-4597-be79-b692142a42de,20 Fern Dr,,Roslyn,NY,11576-2202,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d3be3ccf-d0a2-43d9-890a-d43aff348321,155 E 109th St,,New York,NY,10029-3664,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,426b1b96-5b96-4608-9a9d-015e28e2591b,150 W 80th St Apt 8A,,New York,NY,10024-6314,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,710bac8e-da84-4471-8604-98836630eeda,250 W 50th St Apt 18D,,New York,NY,10019-6721,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,58a07675-080d-4f08-8702-92ba82fa8e16,335 E 51st St Apt 3B,,New York,NY,10022-6763,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9a29c841-ace0-496f-920f-be769860e455,445 E 86th St Apt 8C,,New York,NY,10028-6445,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.7000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f8d4f225-c743-4712-b6e3-7be20e0334ef,315 E 80th St Apt 6J,,New York,NY,10075-0674,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,5683717d-fb84-49a5-b1da-1d56a23f6e76,402 E 64th St Apt 7C,,New York,NY,10065-7826,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7bb5c8c7-4e74-4da6-89ce-2bded4726cf6,151 E 31st St Apt 22J,,New York,NY,10016-9507,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2338e88c-844b-4480-b2d3-bdbb045c0879,3019 49th St Apt 3N,,Astoria,NY,11103-1315,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.6000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,5bb73c15-c41a-4f48-8ada-ae6bd2c5a32d,16041 10th Ave,,Whitestone,NY,11357,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188384676,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8d218c7f-68a4-483a-8b81-dcf81b65acf7,300 Mercer St Apt 12H,,New York,NY,10003-6736,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,055488ae-9ced-4802-8c95-8e9db38aae81,180 Water St Apt 2007,,New York,NY,10038-5401,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,73c123eb-ffa1-4788-b894-b74e73cee304,270 Lafayette St Ste 1505,,New York,NY,10012-3327,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,334ba47d-65d7-4e35-9dcc-2bfc8e24a1f9,505 W 37th St Apt 2202,,New York,NY,10018-1153,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2ef565d2-6a59-427c-94ec-fa16926a194b,220 W 27th St # 612,Room 612,New York,NY,10001-5911,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,156f5e8f-d59f-4c3e-9f1d-cf1890766baf,537 Grand St,Apt 6A,Brooklyn,NY,11211,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"Door code #2175#, leave in lobby",188385699,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0d903cf4-b05f-4b93-b671-5fc2f12c77e9,75 Roebling St Apt 1A,,Brooklyn,NY,11211-1002,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f6c1b3d2-7601-4b41-8f58-2b6bc5e0ab0f,3327 91st St Apt 2F,,Jackson Heights,NY,11372-1723,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3761cce0-8802-43c5-83d6-cdecd71d1eb2,250 E 40th St Apt 33D,,New York,NY,10016-1738,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,63d53956-07a0-461d-ab7a-e6a6cbc701c0,211 Meserole St Apt 2,,Brooklyn,NY,11206-3275,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0cdd1cdf-86bc-4218-93da-6e71a987bf1a,13835 Elder Ave Apt 17E,,Flushing,NY,11355-4091,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,fb9eb4bd-40b9-439e-a102-2883dbeae673,5241 Center Blvd,Apt 3910,Long Island City,NY,11101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188387266,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d2ea8de4-34f5-4bf8-948d-d7e01438c332,134 W 93rd St Apt 5B,,New York,NY,10025-9304,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,640bd559-ff21-4dd7-8089-2b40a5d407ab,1391 Madison Ave,Apt 2A,New York,NY,10029,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Please leave in front of 2A or INSIDE package room (otherwise stolen),188388349,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2885bdb6-a1b7-4db9-8495-8759025885b2,300 1st Ave,Apt 6H,New York,NY,10009,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188388223,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e04968ea-16c3-4035-941a-63ae830d8267,45 Corchaug Ave,,Port Washington,NY,11050,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188389093,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,75b2968f-6200-4fef-a3c1-5abd71dcfa75,295 Park Ave S,Apt 17PHL,New York,NY,10010,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188388975,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0ecb5b5d-81f7-409c-a55a-f20cf15ea50b,200 E 57th St,Apt 10B,New York,NY,10022,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188389339,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d07a69d7-fc6b-4a3e-b7b7-b74f751b7040,1623 3rd Ave,Apt 14H,New York,NY,10128,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188389158,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6dca54e1-348b-4826-aaff-b492ff00032e,26 E 93rd St,Apt 5AB,New York,NY,10128,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188389566,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,efd81d6e-1ac6-410c-b609-343ca1bd2772,360 E 88th St,Apt 33A,New York,NY,10128,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188389486,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,5cd8599c-aa49-4b0f-9e1f-efec02e35f69,474 48th Ave,Apt 31A,Long Island City,NY,11109,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188388883,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4cf15c83-eb54-49d2-a3c4-81d7245ed3c4,9740 62nd Dr,Apt 12K,Rego Park,NY,11374,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188383806,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f92aa88a-721d-4b30-8e6e-4cd1dc7659bf,3 Stuyvesant Oval,Apt 6H,New York,NY,10009,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188389819,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,67612ac7-bc53-4229-9c4e-9c5262dcb520,251 W 89th St,Apt 3F,New York,NY,10024,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188389609,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ac810a35-168a-4b40-a63a-6ab8cad67899,776 Avenue of the Americas,Apt 25K,New York,NY,10001,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188390251,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,dac1938f-5f91-4c94-9b7e-a382b7449ab1,7 W 81st St Apt 10A,,New York,NY,10024-6049,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3ca9dbbb-d3dd-4bf4-a7cf-9884b009c024,3224 147th Pl,,Flushing,NY,11354,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188390844,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,92d4fd7e-3dac-43d4-ad80-d010c51d79a7,25903 58th Ave,,Little Neck,NY,11362,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188390223,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f6f51542-23b4-47d0-a2f4-e29e6ec5f5f4,243 W End Ave,Apt 814,New York,NY,10023,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188390588,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0a2a6dad-c719-4a70-97a2-ce1590a4f793,522 E 20th St,Apt 11G,New York,NY,10009,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188390946,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,dd221495-6db5-4a45-a86f-37136cfd348c,3210 68th St,,Woodside,NY,11377,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front door,,0,1,1,1.7000000000000002
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,cff2185e-1f6f-4bef-ba95-6fd94e9a828a,257 Gold St,Apt 7J,Brooklyn,NY,11201,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Other,,0,1,1,1.7000000000000002
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9155c4c8-cd2a-4195-84a3-7aff8f01fdfe,320 E 54th St.,2G,new york,NY,10022,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at 2G or leave with doormen.,,0,1,1,1.7000000000000002
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a2dc1f20-e1c9-4014-b114-f44a11a8061f,724 166th St,Apt 8C,Flushing,NY,11357,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188388471,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e9adaef0-43dd-42a6-bdbe-2a6a364e6c4d,815 College Pl,,College Point,NY,11356,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188388984,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,459b4f1f-ee6d-4bad-9009-5210f3617609,10 E 10th St # 5,5th floor,New York,NY,10003-5964,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.1
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2241fea4-cc5c-45e4-b813-d2007424a476,1110 Park Ave,"# 3B",New York,NY,10128,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front desk (doorman),188391671,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9d23db03-1537-46ca-aed4-8674ae9d60eb,983 Park Ave,"# 9C",New York,NY,10028,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188391771,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2c14be1a-6d22-4ad2-866f-6a314afaeb55,8 SPRUCE ST,RESIDENT MANAGER,NEW YORK,NY,10038-1556,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4312c7eb-f49c-4f63-b522-d60ccd247979,300 E 5th St Apt 16,,New York,NY,10003-8816,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,db35c5c9-6063-4a6e-bed1-7dbc84a92510,4220 24th St Apt 16D,,Long Is City,NY,11101-4636,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b79e0c17-ef58-4481-ab5e-bd87cc0a3c82,77 Charlton St Apt S13C,,New York,NY,10014-4647,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,750521e4-2855-4464-a7eb-1a0d6fc36f1a,249 N 5th St Apt 804,,Brooklyn,NY,11211-9207,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.6000000000000001
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9dbe012f-12a8-4f07-a809-fcafadeb2b5f,4415 34th Ave Apt 4D,,Long Island City,NY,11101-1058,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6731bdab-2efd-4afe-9881-10539ac18cff,"2 DEVONSHIRE DR  ",,New Hyde Park,NY,11040,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,96bedd0b-b3e0-4ea9-b7af-8d18569b2ec4,"1231 Diane Place  ",,Bayside,NY,11360,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,aa7d0a1f-4bca-4dd3-9d39-79b84fdae03c,"4027 216th street Apt 1 side door ",,Bayside,NY,11361,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at back door,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ff8bb017-ed3b-4349-86ec-177cacb8ad06,"4624 66th St  ",,Woodside,NY,11377,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at side door,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,63b0a455-96de-418a-9214-8f8482d2a946,"16 DuPont Street Apartment 34D ",,Brooklyn,NY,11222,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2d8d5d44-e846-4b73-b18b-8dcd14159c1d,"407 Browns rd Floor 1 ",,NESCONSET,NY,11767,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front door,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,fc167657-0c10-41d0-8e90-a5b8699c10be,"15 Cliff St Apt 5A ",,New York,NY,10038,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,018201d5-a882-4384-b34d-8c0f116b34d9,"127 Concord St 12E ",,Brooklyn,NY,11201,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b63d682a-961e-4b8c-9b58-b003323bc3d8,"40 Ripley Dr  ",,Northport,NY,11768,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,21bce243-fa7d-4920-ae45-fe336727e4bb,"101 W 12th Street 8Y ",,New York,NY,10011,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,127d04a3-cb29-49b2-a708-8b1f3e8ef337,"61-20 Grand Central Pkwy Apt B 209 ",,Forest Hills,NY,11375,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave with doorman,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,eb6071e5-4933-469d-9563-59839d42ab96,"800 Avenue of the Americas Unit 10b ",,New York,NY,10001,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,985d106e-b21b-43b7-9a5b-db411aed638a,"167-17 27th Avenue  ",,Flushing,NY,11358,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c36b5d00-b6e3-48c9-bcb0-3f8ef1da7ccd,"223 Maujer St #4B ",,Brooklyn,NY,11206,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Buzz 4B leave by the stairs,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,00e1ccc0-be53-4388-9a9f-27fb061288ca,"45-15 Colden Street Apt 5Z ",,FLUSHING,NY,11355,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"Please leave outside my door, Apt5Z",,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,495ac7af-c182-4256-aedd-e43bb74fa830,"78 Franklin St Fl 5  ",,New York,NY,10013,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"Buzz apt5 or -MAPS-,leave in lobby",,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a7d475e6-5dd5-4687-bfe9-d0d3d4101c98,"619 E 5th St Apt 20  ",,New York,NY,10009,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6fe295d8-fb88-411e-9122-e6dd72e8f70b,"505 LaGuardia Place Apt 19D ",,New York,NY,10012,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave with security in lobby,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,88bcdf8c-c245-472a-96ce-487dbe8019bf,"235 E 22nd St 7D ",,New York,NY,10010,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave with lobby desk,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7de42217-a3ee-405d-88e6-06ac98a4606d,"416 Kent Ave Apt. 1810 ",,Brooklyn,NY,11249,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,35d0b391-c07b-4b6c-a1ad-a93e85167fec,"510 W 45th St Apt 2D ",,New York,NY,10036,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,cecd94e3-4e44-4dfe-8607-f7faa59bc2de,"11 Andover Pl  ",,Huntington,NY,11743,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
